Postcode,Eastings,Northings
HA86BS,518711,190729
HA86DB,519120,190649
HA86DG,518844,190684
HA86DJ,518985,190634
HA86DL,518899,190574
HA86DS,518869,190468
HA86EE,519550,191097
HA86EP,519279,191071
HA86EX,519210,191088
HA86EY,519248,191158
HA86JW,519134,191384
HA86LG,519183,191441
HA86LZ,518950,191281
HA86ND,518511,191148
HA86NJ,519100,191496
HA86PD,518680,191629
HA86PF,518531,191547
HA86PG,518576,191542
HA86PN,518821,191529
HA86PT,518886,191529
HA86QJ,518564,191256
HA86RA,517981,191229
HA86SD,517933,191697
HA86TA,517821,191580
HA86TQ,517680,191766
HA87EE,519373,191370
HA87NT,518817,191688
HA87RA,518488,191739
HA87RL,519017,191864
HA87RT,518715,192018
HA87SX,518864,192044
HA87TB,518667,192256
HA88AD,518365,192666
HA88AX,518291,192748
UB54BG,512781,185258
UB54BN,512714,185240
UB54BS,513262,185327
UB54BU,512982,185274
UB54BW,513544,185436
UB54DT,512643,185195
RM11AF,550990,188782
RM11AJ,551401,188279
RM11AL,551364,188235
RM11AP,551150,188789
RM11AR,551151,188751
RM11DR,550864,189351
RM11EF,550845,189297
RM11EG,550799,189277
RM11EN,550769,189316
RM11QJ,551521,188248
RM11SY,551416,188333
RM12AB,551646,188550
RM12AD,551519,188049
RM12AJ,551636,187866
RM12AP,551671,187691
RM12AW,551583,187945
RM12BB,551660,187920
RM12BF,551900,188542
RM12BL,552426,188603
RM12BP,551636,187523
RM12DE,551621,187596
RM12DF,551623,187721
RM12DG,551599,187671
RM12DT,551755,188402
RM12EB,551825,188258
RM12EH,551888,188210
RM12EN,551740,188534
RM12EP,551852,188155
RM12EX,551719,188072
RM12HJ,551619,188233
RM12JH,551566,188433
RM12NP,552030,188682
RM12NQ,552080,188753
RM12NU,552087,188710
RM12PD,551840,188480
RM12PR,551945,188264
RM12PS,551916,188340
RM12QB,552034,188372
RM12QH,551919,188440
RM12QJ,551996,188508
RM12QL,552104,188466
RM12QP,552041,188586
RM12QZ,551985,188622
RM12RA,552235,188703
RM12RD,552325,188528
RM12RE,552370,188682
RM12RL,552514,188472
RM12SB,552030,188242
RM12SL,552300,188401
RM12SP,552226,188475
RM12SR,552131,188640
RM12ST,552101,188571
RM12TE,552404,188526
RM13AW,551644,189133
RM13BX,551731,189174
RM13DB,551820,189380
RM13DJ,551835,189246
RM13EF,551308,189054
RM13FA,551527,188661
RM13FB,551568,188784
RM13FD,551568,188784
RM13LP,551671,188888
RM13NA,551822,189096
RM13NB,551873,189292
RM13QT,551877,189061
RM13QW,551885,188747
RM13QX,551855,188988
RM13QY,551775,189015
RM14AB,551004,189196
RM14AD,551079,189265
RM14AF,551223,191326
RM14AG,551149,191406
RM14AH,551103,189176
RM14AN,551186,191467
RM14AP,550816,190330
RM14AW,551107,191297
RM14BH,551272,189631
RM14BP,551412,189783
RM14BX,551418,189642
RM14DA,551319,189529
RM14DD,551118,189107
RM14DR,550748,189853
RM14DW,551284,191413
RM14DX,551247,190316
RM14DY,551826,189647
RM14DZ,551786,189672
RM14EB,551176,190284
RM14EF,551689,189949
RM14EJ,551392,190016
RM14EP,551593,189983
RM14ER,551479,189891
RM14ET,551527,189774
RM14GG,551327,190283
RM14HA,551587,189700
RM14HD,551681,189641
RM14HN,551779,189470
RM14JB,551036,189773
RM14JJ,551228,189726
RM14JP,551230,189886
RM14JS,551282,190081
RM14JT,551168,189937
RM14JU,551044,189889
RM14LB,550870,189664
RM14LD,550959,189364
RM14LL,550928,189589
RM14LP,550957,189572
RM14LY,551204,191637
RM14LZ,551184,191615
RM14ND,550780,189746
RM14NL,551085,190163
RM14NP,551106,190137
RM14NR,551125,190036
RM14NU,551166,190499
RM14NX,551084,190646
RM14PA,551103,190362
RM14PH,550808,190754
RM14PJ,550813,190816
RM14PL,551330,190523
RM14PP,551525,190628
RM14PR,551733,191458
RM14QT,550557,189875
RM14QU,550575,189937
RM14RA,550605,190113
RM14RB,550637,190259
RM14RH,550732,190193
RM14RR,550858,190113
RM14SA,551184,191552
RM14SE,551725,189367
RM14SL,550933,190331
RM14SP,551057,190405
RM14SR,550901,190273
RM14SS,550980,190514
RM14ST,551006,190488
RM14SU,550823,190424
RM14TA,550937,190561
RM14TB,550735,190653
RM14TD,550779,190649
RM14TG,550844,190976
RM14TH,550732,190965
RM14TL,550683,190801
RM14UD,551036,190848
RM14UT,551194,190989
RM14UU,551284,190975
RM14UX,551310,191042
RM14WE,550998,191843
RM14WF,550959,191850
RM14WG,550998,191912
RM14WJ,551018,191795
RM14WL,550999,191752
RM14XA,551294,190745
RM14XP,551664,190875
RM14YD,550902,191056
RM14YJ,551085,191160
RM14YL,551095,191083
RM14YR,551256,191205
RM14YS,551156,191198
RM111AA,551758,187971
RM111AE,551865,187998
RM111AH,551891,188011
RM111AN,551953,188061
RM111AQ,551937,187730
RM111AR,551937,188010
RM111AW,552021,187885
RM111BA,553946,187591
RM111BG,552173,188067
RM111BJ,552184,187933
RM111BN,552354,188012
RM111BP,552419,188120
RM111BQ,552188,188040
RM111BW,552280,188149
RM111BY,552106,188194
RM111DE,552808,187380
RM111DF,552752,187352
RM111DL,553038,187345
RM111DN,552754,187609
RM111DT,552930,187363
RM111DX,552861,187596
RM111DZ,552754,187971
RM111EB,552266,187845
RM111ED,552254,187668
RM111EE,552539,187954
RM111EF,552256,187879
RM111EH,552173,187559
RM111EN,552197,187443
RM111EZ,553671,187771
RM111FA,552653,188247
RM111FE,552810,186915
RM111FG,552911,186961
RM111FH,552697,187062
RM111FR,552755,187018
RM111FS,552905,187152
RM111FT,552596,186983
RM111FY,552918,187078
RM111GD,553903,187729
RM111GF,552272,187972
RM111GL,551679,187611
RM111GS,552064,187597
RM111HH,552872,187997
RM111HL,553350,187976
RM111HR,553677,187863
RM111HW,553723,187881
RM111JD,553535,187528
RM111JG,553538,187666
RM111JH,553444,187529
RM111JT,553039,187273
RM111JZ,553384,187627
RM111LB,552623,188269
RM111LN,552400,187692
RM111LP,552374,187561
RM111LS,552292,187756
RM111LT,552558,187832
RM111LU,552577,187872
RM111LW,552504,187757
RM111NA,552500,187583
RM111NB,552642,187793
RM111NF,552647,187590
RM111NS,552974,187536
RM111NT,552968,187888
RM111NY,553080,187494
RM111NZ,553114,187817
RM111PE,553121,187473
RM111PF,553167,187837
RM111PG,553263,187873
RM111PH,553174,187441
RM111PN,553210,187433
RM111PP,553291,187652
RM111PQ,553219,187883
RM111SQ,554096,187371
RM111SU,553978,187760
RM111SW,554085,187720
RM111XD,553855,187677
RM111XR,553703,187432
RM112AA,552897,188336
RM112AB,552958,188336
RM112AH,553333,188218
RM112AJ,553450,188211
RM112AN,553239,188293
RM112AR,553233,188504
RM112AS,553182,188567
RM112AU,553122,188666
RM112AX,553050,188578
RM112AY,553087,188450
RM112BB,552972,188425
RM112BJ,553163,188177
RM112BS,553645,188387
RM112BU,553493,188509
RM112BZ,553183,188745
RM112DD,553548,188275
RM112DF,553494,188639
RM112DJ,553509,188084
RM112DN,553738,187993
RM112DU,553259,189129
RM112DW,553756,188022
RM112DY,553761,189498
RM112EA,553390,189331
RM112EB,553164,188904
RM112EE,553285,189079
RM112EG,553803,189607
RM112EN,553870,189595
RM112EP,553677,189714
RM112EQ,553768,189803
RM112ES,553857,189798
RM112EU,553883,189774
RM112EX,553619,189722
RM112EZ,553524,189306
RM112FA,553600,189672
RM112GU,553442,188666
RM112HF,553799,188320
RM112HJ,553390,188783
RM112HL,553426,188763
RM112HP,553454,189004
RM112HR,553465,189248
RM112HT,553686,189226
RM112HU,553679,188836
RM112HX,553722,188828
RM112JA,553800,189143
RM112JT,553792,188098
RM112JY,553770,188514
RM112JZ,553826,188763
RM112LA,553719,188223
RM112LE,553842,189079
RM112LJ,553878,189372
RM112LQ,553891,189041
RM112LT,553786,188359
RM112LW,553883,188762
RM112LY,553991,189564
RM112NA,554221,189562
RM112NE,554504,189423
RM112NF,554453,189428
RM112NG,554365,189273
RM112NJ,554257,189344
RM112NN,554147,189468
RM112NP,554331,189494
RM112NQ,554284,189363
RM112NU,554244,189699
RM112NW,554094,189445
RM112NY,554075,189758
RM112NZ,554258,189730
RM112PP,554810,188669
RM112PS,554798,188923
RM112PY,554849,188766
RM112PZ,554924,188792
RM112QB,554534,188823
RM112QT,554104,188582
RM112QU,554106,188524
RM112QY,554307,188964
RM112QZ,554179,189022
RM112RA,554572,188651
RM112RL,554267,188744
RM112RX,554209,189189
RM112SD,553916,189587
RM112SF,554348,189823
RM112SG,554523,189618
RM112SQ,554303,189772
RM112SR,553977,189722
RM112SU,554082,189835
RM112TB,554582,189067
RM112TD,554459,188945
RM112TH,554627,189000
RM113AA,555297,188090
RM113AB,555441,188089
RM113AE,555288,187923
RM113AJ,555332,187992
RM113AL,555201,187976
RM113AP,555269,187832
RM113AT,554976,187417
RM113AX,554993,187217
RM113BD,555081,187296
RM113BT,555013,188594
RM113BU,554970,188803
RM113DA,554832,189351
RM113DB,554923,189100
RM113DJ,555209,188727
RM113DP,554880,189315
RM113DQ,554938,189272
RM113DX,554997,189144
RM113EA,555038,189202
RM113EH,555041,188989
RM113EJ,555163,188996
RM113ER,555165,188929
RM113ES,555113,189099
RM113EU,555194,189060
RM113EW,555159,188831
RM113EX,555261,189054
RM113HR,553944,188202
RM113HU,554010,187938
RM113HX,554243,187957
RM113JJ,554848,188385
RM113JN,554893,188160
RM113JP,555385,187027
RM113LB,554411,187691
RM113LJ,554840,187859
RM113LP,555034,188106
RM113LQ,553946,188096
RM113LW,554434,188034
RM113NA,554323,187740
RM113NN,554848,187347
RM113NS,554854,187496
RM113NT,554761,187509
RM113NW,554728,187394
RM113NX,554580,187625
RM113PA,554780,187617
RM113PD,554636,187726
RM113PH,554565,188369
RM113PJ,554502,187700
RM113PT,555325,187304
RM113PX,555431,187154
RM113PY,555351,186988
RM113PZ,555530,186932
RM113QD,555503,186972
RM113QP,555110,187120
RM113QU,555287,187202
RM113RJ,554046,187564
RM113RN,554225,187372
RM113RS,554426,187404
RM113RT,554388,187296
RM113RU,554506,187323
RM113RW,554218,187409
RM113RX,554525,187172
RM113SA,554498,187081
RM113SD,554190,187302
RM113SG,554164,187655
RM113SH,554452,187034
RM113SN,554201,187605
RM113SQ,554437,187496
RM113ST,554761,187245
RM113SW,554390,187479
RM113TA,554771,187021
RM113TD,554938,187097
RM113TH,555069,186999
RM113TR,554777,189582
RM113TS,554755,189612
RM113TY,555006,189630
RM113TZ,554870,189566
RM113UL,554221,187154
RM113UP,554300,187170
RM113XA,554815,186919
RM113XP,554753,186941
RM113XY,554153,187170
RM124AB,552321,186589
RM124AD,552435,186598
RM124AF,552250,187217
RM124AH,552439,186685
RM124AL,552424,187085
RM124AP,552373,186972
RM124AQ,552337,186769
RM124AS,552478,187237
RM124AT,552443,187240
RM124AU,552133,185692
RM124AX,552061,185619
RM124BA,551963,185757
RM124BD,552062,185700
RM124BG,551937,187160
RM124BH,551922,187328
RM124BT,551938,187025
RM124BU,551997,186948
RM124BW,551936,186842
RM124DA,552100,185819
RM124DB,551926,185767
RM124DN,551708,187298
RM124DP,551639,186788
RM124DS,551742,187041
RM124DY,551612,187160
RM124EA,551628,186931
RM124ED,551678,186887
RM124EF,551841,186901
RM124EW,551931,186587
RM124EY,551837,186551
RM124EZ,551943,186341
RM124FH,552468,186066
RM124FJ,551656,187333
RM124HA,552114,186574
RM124HB,552207,186624
RM124HE,552142,186649
RM124HF,552094,186471
RM124HG,552213,186905
RM124HL,552028,186636
RM124HS,552104,186904
RM124HW,551850,186732
RM124HZ,553713,186934
RM124JB,553833,187101
RM124JE,553493,186910
RM124JF,553497,186945
RM124JH,553782,187055
RM124JN,553803,186789
RM124JP,553463,186711
RM124JQ,553486,186806
RM124JS,553808,186753
RM124JU,552563,186847
RM124JY,552412,186917
RM124LE,553830,186441
RM124LG,553760,186675
RM124LJ,553759,186542
RM124LL,553683,186551
RM124LQ,553731,186708
RM124LY,553268,186416
RM124NA,553167,186502
RM124ND,553257,186501
RM124NH,553385,186541
RM124NL,553580,186538
RM124NN,552350,186055
RM124NQ,552311,185712
RM124NR,553695,186325
RM124PB,552276,185665
RM124PE,552050,185882
RM124PL,552316,186123
RM124PT,552499,185967
RM124PU,552322,185888
RM124PX,552300,185852
RM124PY,552309,185971
RM124PZ,552308,185938
RM124QD,553146,186548
RM124QH,552571,186064
RM124QN,552639,185994
RM124QS,552980,186232
RM124QT,552989,186202
RM124QU,552621,186277
RM124QW,552740,186053
RM124QX,552647,186255
RM124QY,552959,186347
RM124QZ,552974,186378
RM124RA,552701,186183
RM124RN,552589,185789
RM124RY,552735,185941
RM124RZ,552719,185974
RM124SE,553843,186285
RM124SF,553714,186215
RM124SG,553557,186149
RM124SL,552854,185939
RM124SP,553025,186155
RM124SW,552903,186042
RM124TA,553788,187141
RM124TE,552543,187397
RM124TR,552136,187311
RM124TY,552708,187233
RM124TZ,552671,187259
RM124XA,553728,187044
RM124XB,553414,186978
RM124XG,553603,187075
RM124XJ,553500,187017
RM124XP,553274,186765
RM124XR,553199,186677
RM124XU,553516,187182
RM124XW,553355,187000
RM124YD,553018,185986
RM124YE,552978,186012
RM124YG,553115,186251
RM124YL,553233,186285
RM124YR,553309,186295
RM125AQ,553021,184487
RM125AR,552703,184301
RM125BG,552739,185735
RM125BH,552842,185489
RM125BJ,552809,185486
RM125BL,552790,185274
RM125BS,552764,185497
RM125DE,551834,185385
RM125DH,551925,185301
RM125DJ,552443,185445
RM125DR,552188,185371
RM125DU,552421,185609
RM125DX,552166,185562
RM125EA,552210,185543
RM125EH,552037,185303
RM125EJ,552056,185448
RM125EL,552432,185559
RM125EP,552304,185521
RM125ER,552169,185478
RM125ES,552622,185392
RM125EZ,552597,184574
RM125HA,553319,185089
RM125HR,552602,185191
RM125HT,552442,185192
RM125HU,552198,185073
RM125JA,552477,185124
RM125JB,552584,185060
RM125JH,552097,185187
RM125JT,552233,185182
RM125LB,552293,185261
RM125LH,552483,185395
RM125LP,552552,184633
RM125LR,552734,184619
RM125LU,552938,185045
RM125NB,552757,185098
RM125NJ,552722,184933
RM125NT,552680,184693
RM125NX,552886,185486
RM125PA,552923,185456
RM125PB,552878,184595
RM125PE,552826,184554
RM125PH,552966,184619
RM125PT,553012,184748
RM125QJ,552549,184520
RM125QL,552511,184449
RM125QP,552474,184497
RM125QR,553238,185293
RM125QU,553245,185515
RM125RD,553126,185398
RM125RH,553159,185399
RM125RJ,553046,185400
RM125RL,553118,185739
RM125RP,553160,185749
RM125RS,553064,185099
RM125RU,553115,185111
RM125SB,552979,185203
RM125SF,553281,185167
RM125SH,553199,185135
RM125SL,552967,185428
RM125SR,553046,185624
RM125SS,553137,185583
RM125ST,553067,185809
RM125SX,553335,185951
RM125UB,553007,185762
RM126AA,554061,186141
RM126AJ,554164,186020
RM126AL,554057,186072
RM126AP,554280,186070
RM126AS,554349,186203
RM126AU,554400,186215
RM126AX,554462,186100
RM126BA,554580,186062
RM126BB,554517,185920
RM126BD,554474,185892
RM126BE,554523,186219
RM126BH,554527,186418
RM126BL,554440,186381
RM126BN,554065,186892
RM126BS,554261,186222
RM126DA,554396,185725
RM126DJ,554271,185617
RM126DL,554094,185696
RM126DP,554083,185659
RM126DT,554653,185966
RM126EA,554790,185938
RM126EB,554568,185935
RM126ED,554577,186248
RM126EH,554610,186253
RM126EJ,554662,186253
RM126HD,554197,186672
RM126HP,554416,186518
RM126HS,554128,186509
RM126HU,554131,186433
RM126HX,554044,186361
RM126JJ,554156,186360
RM126JS,554093,186829
RM126LD,554091,186769
RM126LJ,554035,186474
RM126LX,554005,186616
RM126NH,553252,184992
RM126NL,554042,186229
RM126NS,553219,184888
RM126NY,553080,184606
RM126PH,554642,186755
RM126PJ,554716,186898
RM126PT,554762,186803
RM126PX,554805,186706
RM126QR,554220,186996
RM126QS,553570,185506
RM126QT,553838,186005
RM126RA,553628,185256
RM126RE,553636,185501
RM126RF,553691,185555
RM126RG,553510,185511
RM126RL,553923,185924
RM126RN,553734,185519
RM126RQ,553451,185625
RM126RR,553835,185632
RM126RU,553694,185270
RM126RW,553641,185604
RM126RY,553534,185678
RM126SE,553414,185511
RM126SH,553998,186223
RM126SJ,554144,185914
RM126SL,554007,185877
RM126SS,554243,185893
RM126ST,554217,185676
RM126SW,553520,185355
RM126SX,553718,185992
RM126TA,553497,186000
RM126TB,553683,185932
RM126TD,553711,185889
RM126TF,553813,186063
RM126TL,553510,185082
RM126TN,553743,186130
RM126TR,553503,184937
RM126TS,553469,184894
RM126TT,553430,184943
RM126TX,553288,184920
RM126UA,553299,184955
RM137AD,551888,183708
RM137AJ,552178,183735
RM137AL,552257,183843
RM137AP,552197,183846
RM137AS,551979,184060
RM137AT,551750,184127
RM137AX,551562,184130
RM137AZ,551481,183891
RM137BA,551576,184179
RM137BS,552191,184133
RM137DA,552354,183881
RM137DD,552448,183891
RM137DJ,552548,184092
RM137DL,552409,183989
RM137DT,552361,184287
RM137EA,552400,184177
RM137EB,552566,184210
RM137ED,552627,184175
RM137EJ,552608,184136
RM137EP,552661,184270
RM137HA,552384,184541
RM137HB,552242,184594
RM137HH,552284,184637
RM137HJ,552264,184795
RM137HR,552443,184670
RM137JA,552549,184991
RM137JU,552085,184619
RM137LH,551877,184616
RM137LR,551872,184677
RM137LS,551980,184739
RM137LT,551890,184732
RM137NP,552186,184968
RM137PA,552489,184304
RM137PJ,552307,184465
RM137PR,552120,184796
RM137QD,552370,185021
RM137QS,552160,183188
RM137RA,551976,183257
RM137RB,551890,183459
RM137RH,551870,183564
RM137RP,552178,183337
RM137RS,552250,183287
RM137SA,551782,183640
RM137SB,551723,183635
RM137SD,551607,183755
RM137SJ,551270,183945
RM137TD,551279,184100
RM137TH,551258,184181
RM137TX,551799,183998
RM137UA,551920,183997
RM137XH,552056,183456
RM137XJ,552082,183644
RM137XR,552138,183892
RM137XT,552318,184050
RM137XU,552270,184077
RM137XX,552456,184173
RM138AA,551674,183102
RM138AB,551598,183031
RM138AH,551759,183294
RM138AJ,551560,183180
RM138AL,551638,183295
RM138AR,551654,183436
RM138AS,551539,183463
RM138BA,551424,183778
RM138BB,551546,183695
RM138BD,551651,183558
RM138BE,551609,183534
RM138BL,551475,183687
RM138DU,550574,183132
RM138EP,551349,183274
RM138HD,550951,183089
RM138JA,551988,182936
RM138JD,552008,182842
RM138JG,550718,183341
RM138JH,551898,182880
RM138JJ,551873,182757
RM138JN,550718,183341
RM138JP,551635,182805
RM138JW,550753,183307
RM138JY,550718,183341
RM138LA,551634,182733
RM138LF,551854,182452
RM138LG,551799,182483
RM138LR,551296,183102
RM138LS,551461,182923
RM138LT,551368,182855
RM138LW,551829,182482
RM138ND,551327,183496
RM138NH,551347,183456
RM138NL,551062,183083
RM138NP,551028,183081
RM138NU,551355,183123
RM138NX,551144,183076
RM138PH,551820,182430
RM138PL,550415,183210
RM138SQ,552084,183140
RM138SW,552008,183150
RM138SY,551961,183104
RM138SZ,552018,183003
RM138TL,551643,183004
RM138TP,551675,182886
RM138TR,551677,182967
RM138TS,551789,183128
RM138TT,551765,183155
RM139AB,552531,182337
RM139AG,552446,182435
RM139AH,552769,182145
RM139AT,552673,182476
RM139BB,552824,182423
RM139BH,552976,182434
RM139DE,552554,182000
RM139DG,552730,181938
RM139FQ,552714,181877
RM139FW,552669,182434
RM139GQ,553313,182404
RM139HD,552966,181676
RM139HH,552949,181396
RM139HU,552878,181652
RM139HW,552746,181789
RM139HZ,552751,181585
RM139JQ,552220,181961
RM139JS,553321,182773
RM139JU,553402,183022
RM139LA,553391,183127
RM139LD,553194,183179
RM139LF,553169,183053
RM139LG,553242,182918
RM139LH,553057,182669
RM139LL,553036,182778
RM139LN,553180,182796
RM139LU,553316,183297
RM139LW,553258,182656
RM139LX,552950,182041
RM139LZ,552845,182108
RM139NH,552760,182587
RM139NJ,552680,182523
RM139NN,552882,182334
RM139NP,552974,182309
RM139NR,552995,182378
RM139NS,553074,182272
RM139NX,553072,182322
RM139NY,553145,182261
RM139PA,553038,182385
RM139PT,553019,182230
RM139PY,553519,182713
RM139PZ,553453,182750
RM139QA,553513,182769
RM139QD,553615,183169
RM139QE,553549,182891
RM139QF,553602,182895
RM139QG,553491,183167
RM139QQ,553497,183349
RM139QR,553581,183349
RM139QS,553568,183293
RM139QT,553635,183267
RM139QU,553677,183241
RM139RA,553821,183329
RM139RH,553663,182908
RM139RJ,553702,182911
RM139RL,553772,182940
RM139RY,553527,182604
RM139SA,553804,182701
RM139SB,553916,182779
RM139SG,553876,183226
RM139SH,553948,183044
RM139SN,554050,183114
RM139SR,554053,182889
RM139SW,554024,183095
RM139TS,552447,182169
RM139TX,552460,181780
RM139TY,552551,182147
RM139TZ,552501,182184
RM139UA,552548,181874
RM139UB,552347,182036
RM139UE,552366,182130
RM139UH,552242,182004
RM139UU,552977,181738
RM139XB,552945,181950
RM139XJ,553295,182163
RM139XT,553618,182578
RM139YT,552164,182284
RM141AF,556132,187162
RM141AG,556187,187337
RM141AL,556480,188040
RM141AT,556527,188297
RM141AU,556447,187756
RM141AZ,556288,187844
RM141BB,556106,186987
RM141BG,556338,187382
RM141BN,556789,187324
RM141BP,556721,187418
RM141BQ,556527,187365
RM141BU,556888,187697
RM141DD,556371,187143
RM141DE,556239,186953
RM141DG,556569,186990
RM141DH,556333,187180
RM141DL,556511,187185
RM141DQ,556725,186976
RM141EB,557320,187206
RM141EF,557621,187198
RM141EG,557588,187287
RM141EJ,557780,187285
RM141EL,557765,187578
RM141EP,557711,187531
RM141ER,557700,187454
RM141ES,557648,187354
RM141ET,557627,187474
RM141EU,557508,187289
RM141EY,557364,187307
RM141HJ,558046,188003
RM141HL,557986,187930
RM141HP,557990,187837
RM141HQ,557812,187931
RM141HS,557899,187903
RM141HX,558089,187782
RM141JA,558037,187752
RM141JG,557466,187408
RM141JN,557630,187769
RM141JP,557390,187408
RM141JQ,557510,187592
RM141JS,557399,187545
RM141JT,557739,188011
RM141JW,557691,187997
RM141JX,557519,187693
RM141LH,557325,188129
RM141LJ,557255,188292
RM141LP,557411,187811
RM141LW,557358,188478
RM141NA,557398,187919
RM141NF,557628,187969
RM141NG,557719,188133
RM141NH,557459,187853
RM141NJ,557637,188198
RM141NN,557635,188384
RM141NR,557394,188307
RM141NS,557457,188332
RM141NZ,557575,188197
RM141PP,556742,188322
RM141PR,556612,188413
RM141PS,556857,188445
RM141PT,556874,188250
RM141PW,556725,188357
RM141PX,556958,188252
RM141PZ,556664,188402
RM141QD,557026,188446
RM141QF,557101,188321
RM141QG,557131,188422
RM141QH,557201,188428
RM141QQ,557150,188374
RM141QT,556654,188020
RM141QY,556733,188273
RM141QZ,556741,188238
RM141RB,556765,188204
RM141RD,556774,188009
RM141RF,556980,187996
RM141RG,557095,187986
RM141RR,557077,188046
RM141RW,557293,187934
RM141SD,557099,187422
RM141SE,556963,187384
